gene,log2FC,pvalue,padj
Edil3,-0.8744079121616029,0.0015991165288860027,0.28843081326341385
Cox6b1,0.45571847392857556,0.0016230966192221233,0.2896105678072359
Tmem74b,-1.4741363266807301,0.0016319795686479093,0.2896105678072359
Dhrs11,1.0169921321316533,0.0016510050476232741,0.28965084982146366
Kcnj16,-4.070292697357013,0.0016624395347640067,0.28965084982146366
Rps6kl1,-1.1294302081751777,0.0016752655041943065,0.28965084982146366
Cox6a2,2.6053904206417133,0.0016848583856917678,0.28965084982146366
Gria2,-0.7840293435913281,0.0017194566264729625,0.2921965069447952
Lrp8,-1.615341822552761,0.00174369695524686,0.2921965069447952
Anapc13,0.6576211594458066,0.0017438785113713866,0.2921965069447952
Apln,-4.472258314146626,0.0017527806824227659,0.2921965069447952
Sdc1,-2.4713202122113724,0.0017744374296996272,0.29358267398902477
Alg1,0.43078356453625766,0.0017930838319940932,0.29409634783374783
Slc12a8,-1.5617814524975335,0.001816663779247371,0.29409634783374783
Mtrnr2l7,-0.6081980832672311,0.0018231018397726222,0.29409634783374783
Ctnnd2,-1.503306338826781,0.0018372908690428454,0.29409634783374783
Zfp804b,-1.4427094005453158,0.0018443670075463396,0.29409634783374783
Cmc1,0.702461162756995,0.0018711507038391365,0.2943104488836074
Anp32a,-1.1576955403945917,0.0019013453978062697,0.2943104488836074
Smim15,0.7871182043024518,0.001907356650069188,0.2943104488836074
Pygl,1.1699288064132372,0.0019299082414135742,0.2943104488836074
Apoc2,2.6799522527538455,0.0019351989538982427,0.2943104488836074
Gm5586,1.8898609422630614,0.0019663124902103775,0.2943104488836074
Glrx,0.9910403192771859,0.0019792991333007796,0.2943104488836074
Prmt9,1.0765180257576201,0.0019821676618830683,0.2943104488836074
Slc9b2,-1.8740653416504536,0.0019992109305086076,0.2943104488836074
Hmgcl,0.5098227109407372,0.002027017719247767,0.2943104488836074
Zfp513,0.7498175577264767,0.002032428905683287,0.2943104488836074
