source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,tissue,condition
Proliferating MG,pDC,Vcam1,Itga4_Itgb1,0.37155002,0.93,0.041966867,0.027440008228040824,-0.059908499750376445,0.010866919,0.61981076,1.0,0.9426530733635439,Retina,MB
Activated MG (Ccl5+),Proliferating MG,Trf,Hfe,0.37658095,1.0,0.116590396,-0.13839130669035488,-0.26655466934410565,0.0055228854,0.7309874,1.0,0.9426718239025556,Retina,MB
BAM,BAM,Tnfsf13b,Tnfrsf13b,0.37655964,0.0,0.1256879,0.24328919033404567,0.12021622452245717,0.012593167,0.7383105,0.05210906253401334,0.9427814181839739,Retina,MB
Iron+ MG (Fth1+),gdT cell,Tgfb1,Eng,0.39125776,0.94,0.10314448,-0.0659379840560317,0.024849061073365736,0.0056268377,0.7187703,1.0,0.9427814181839739,Retina,MB
T cell,Proliferating MG,Lamc1,Dag1,0.2081595,0.0,0.04197691,0.29593075742352914,0.1942641326212718,0.015316855,0.61983895,0.019869226144712142,0.942837248590259,Retina,MB
Neutrophil,Neutrophil,Anxa2,Tlr2,0.37653977,0.0,0.14021125,0.26109688938914966,0.34666122642682323,0.012736758,0.74873555,0.015732174028012722,0.9428907729796263,Retina,MB
Iron+ MG (Fth1+),MHCII+ Mac/APC,Lgals1,Itgb1,0.6655575,0.0,0.43939817,0.310206413810846,0.5459302969585971,0.008332331,0.8406414,0.1039935967581552,0.9429030696160619,Retina,MB
DAM-like MG,MHCII+ Mac/APC,Hras,Insr,0.21537268,1.0,0.041977238,-0.02054760875546531,-0.07857214577544722,0.004180345,0.6198399,1.0,0.9430214128249769,Retina,MB
MHCII+ Mac/APC,Neutrophil,Il1a,Il1r2_Il1rap,0.39936176,0.0,0.10308764,0.2423653733040663,0.3875098036851639,0.010742312,0.7187146,0.024256668669375155,0.9431097559567851,Retina,MB
B cell,Activated MG (Ccl5+),Pkm,Cd44,0.37647384,0.96,0.13277769,-0.10078042197980386,-0.22326377611393178,0.0021568036,0.7435768,1.0,0.9431097559567851,Retina,MB
Activated MG (Ccl5+),DAM-like MG,App,Notch2,0.6284369,0.97,0.34904635,-0.026565414772025883,-0.11152087144916767,0.0049393475,0.82461125,1.0,0.9432915648606193,Retina,MB
Iron+ MG (Fth1+),T cell,Cadm1,Crtam,0.20529886,1.0,0.04198107,-0.21600923174147052,-0.5475583105948433,0.00350693,0.6198507,1.0,0.943297586432372,Retina,MB
T cell,Iron+ MG (Fth1+),Crtam,Cadm1,0.20529886,1.0,0.04198107,-0.21600923174147052,-0.5475583105948433,0.00350693,0.6198507,1.0,0.943297586432372,Retina,MB
B cell,DAM-like MG,Lrpap1,Sort1,0.3763919,0.3,0.11442908,0.030211295938930627,-0.1606281366597806,0.005847924,0.72914374,1.0,0.9434384180287523,Retina,MB
MHCII+ Mac/APC,Neutrophil,Tgfb1,Cxcr4,0.3930998,0.31,0.1030322,0.19069781987566792,0.19559675935145449,0.012485747,0.71866024,0.4377677710399577,0.9434384180287523,Retina,MB
NK cell,DAM-like MG,Arf1,Insr,0.59433067,0.0,0.34910685,0.20575784328248253,0.006966284665818057,0.008486595,0.8246238,0.23260615638714524,0.9435106098859588,Retina,MB
Proliferating MG,Activated MG (Ccl5+),Mif,Cd44_Cd74,0.3763849,0.08,0.13272755,0.12132444663595664,0.10966106504584494,0.0036807293,0.7435408,1.0,0.9435478236218648,Retina,MB
NK cell,T cell,Sertad1,Ar,0.20563573,0.0,0.042000674,0.39690079235062964,0.3077967856169276,0.01992025,0.61990565,0.013537472726344266,0.9435737874496926,Retina,MB
T cell,MHCII+ Mac/APC,S100a8,Cd68,0.5909443,0.32,0.34917152,0.012184433450700097,-0.4256738877425976,0.008883739,0.8246372,1.0,0.943620269167544,Retina,MB
B cell,Iron+ MG (Fth1+),Adam10,Il6ra,0.3763774,1.0,0.113711394,-0.5251126978256279,-0.9639084540017342,0.0011887928,0.728522,1.0,0.9436574857868134,Retina,MB
MHCII+ Mac/APC,Neutrophil,Il16,Ccr5,0.45814884,1.0,0.10300267,-0.09349344792637829,-0.11565959305823811,0.003916752,0.71863127,1.0,0.9436574857868134,Retina,MB
MHCII+ MG,Homeostatic MG,Adam17,Rhbdf2,0.24082612,1.0,0.042003527,-0.14596981052595923,-0.0019736319147418135,0.003272697,0.61991364,1.0,0.9437579077228149,Retina,MB
pDC,Neutrophil,C1qb,Lrp1,0.6653571,1.0,0.43452507,-0.7519159922315125,-1.4221740919221004,0.0016736295,0.8398929,1.0,0.9437897634960017,Retina,MB
BAM,Neutrophil,Psen1,Notch1,0.38521904,0.0,0.10300001,0.10828240632734891,0.035185004266828634,0.0075496985,0.71862864,0.17389485459436746,0.943876587454149,Retina,MB
Neutrophil,Homeostatic MG,Copa,Cd74,0.37635595,1.0,0.14159022,-0.3539276962050648,-1.780227470882671,0.0008709044,0.74965507,1.0,0.943876587454149,Retina,MB
B cell,Neutrophil,Irak4,Tlr7,0.2143133,0.98,0.042007927,-0.11858762463289682,-0.15373764536061665,0.0037175808,0.619926,1.0,0.9439420170055808,Retina,MB
NK cell,Proliferating MG,Psen1,Ncstn,0.3763541,0.04,0.1415795,0.1626286925408782,-0.04485353522155844,0.009284355,0.7496479,0.4164449794827761,0.9439860269187885,Retina,MB
DAM-like MG,T cell,Spp1,Itga4_Itgb1,0.665323,0.0,0.3672401,0.4439597741587972,0.9811735218876803,0.0153153865,0.82825536,0.013537472726344266,0.944011499844382,Retina,MB
T cell,T cell,Ccl12,Ccr1,0.3905088,0.1,0.10296415,0.03807380514172504,-0.17966989012164702,0.0071915057,0.7185934,1.0,0.9440957230333835,Retina,MB
BAM,Iron+ MG (Fth1+),Sema4c,Plxnb2,0.3763414,0.0,0.12963895,0.2682147801638527,0.3253152048858672,0.018311119,0.7412895,0.014057843795420199,0.9440957230333835,Retina,MB
MHCII+ MG,BAM,Ccl4,Cnr2,0.23528238,1.0,0.04205668,-0.07939476278547822,-0.0664420580345235,0.0036916113,0.62006265,1.0,0.9441260631769139,Retina,MB
BAM,gdT cell,Tnf,Notch1,0.38371488,0.0,0.10296046,0.10335612668486358,0.019017079475199927,0.008976777,0.71858984,0.20145033345081229,0.9442051794357522,Retina,MB
Neutrophil,NK cell,Fgf13,Fgfr2,0.66528916,0.73,0.44213378,-0.015411674079661652,-0.27017731412916957,0.006076933,0.84105664,1.0,0.944233248780983,Retina,MB
Proliferating MG,Neutrophil,Fn1,Itgav_Itgb3,0.25022128,0.03,0.042060193,0.11977172837624044,0.2934244939284736,0.0085681295,0.6200724,0.33789712870247035,0.9443101504830613,Retina,MB
Neutrophil,DAM-like MG,Tnf,Sema4c,0.37633455,0.0,0.10313428,0.17191715172314737,0.1841803419458789,0.013230816,0.7187604,0.06545185025250075,0.9443148925271411,Retina,MB
pDC,B cell,Psen1,Notch2,0.6652359,0.03,0.3547214,0.12899337380371448,0.0005016393435721134,0.006478539,0.8257745,0.33836088737628606,0.9443441279682259,Retina,MB
T cell,NK cell,S100a4,Ccr5,0.6043588,0.12,0.34951815,0.09494056951869474,-0.09851515397730448,0.007285068,0.82470894,0.6768550785335515,0.9443871290887118,Retina,MB
Proliferating MG,pDC,Nampt,Insr,0.37633374,0.28,0.13903019,0.052380154346821285,-0.07763183233271864,0.005921,0.74793905,0.6889750227559113,0.9444243658685496,Retina,MB
T cell,Homeostatic MG,Lamb3,Itga6_Itgb1,0.46789446,0.0,0.10294186,0.12368206956350354,-0.06750101472012514,0.0058990046,0.71857154,0.517645608461796,0.9444792298409229,Retina,MB
T cell,Homeostatic MG,Lamb3,Itga9_Itgb1,0.46789446,0.0,0.10294186,0.12368206956350354,-0.06750101472012514,0.0058990046,0.71857154,0.517645608461796,0.9444792298409229,Retina,MB
NK cell,Homeostatic MG,Lman1,Mcfd2,0.20554279,0.81,0.04206733,-0.01397104994016067,-0.14226769347922577,0.0056726695,0.6200924,1.0,0.9444942267998363,Retina,MB
Neutrophil,gdT cell,Cd14,Itgb1,0.6011354,0.75,0.34959355,0.008058721589169843,-0.08358302728927869,0.006472184,0.8247245,1.0,0.9446063436778693,Retina,MB
BAM,Neutrophil,C4b,C3ar1,0.38524592,0.25,0.10291521,0.02352870545746942,-0.0098492649009628,0.008123159,0.7185454,0.661240744459448,0.9446435862198043,Retina,MB
Activated MG (Ccl5+),Iron+ MG (Fth1+),Psen1,Ncstn,0.21747144,1.0,0.042071126,-0.14979065179876536,-0.018847718335047697,0.0027588974,0.6201031,1.0,0.944678292127566,Retina,MB
Iron+ MG (Fth1+),gdT cell,Tgfb1,Tgfbr3,0.3910613,0.34,0.10290295,0.387547354233302,0.2342649717912743,0.023424048,0.71853334,0.16624986469255978,0.9447533332687212,Retina,MB
Activated MG (Ccl5+),BAM,Actr2,Ldlr,0.37628967,1.0,0.11588621,-0.1293184472171883,-0.06601709640743308,0.0038481958,0.7303914,1.0,0.9447533332687212,Retina,MB
pDC,NK cell,App,Ncstn,0.20653445,1.0,0.04207947,-0.2434809833396984,-0.5072009914930025,0.002138053,0.6201264,1.0,0.9448622943576197,Retina,MB
Homeostatic MG,MHCII+ Mac/APC,Copa,P2ry6,0.37628227,1.0,0.1273724,-0.12640933300589183,-0.20949398096932054,0.003634861,0.7395946,1.0,0.9448628404921414,Retina,MB
BAM,Homeostatic MG,Jam2,Itgav_Itgb1,0.46786803,1.0,0.10289908,-0.09231897436644043,-0.3552920245234342,0.0042714174,0.7185295,1.0,0.9448628404921414,Retina,MB
MHCII+ Mac/APC,BAM,Grn,Tnfrsf1b,0.61568063,1.0,0.34971008,-0.056687305038307545,-0.18113305558171877,0.006459621,0.82474864,1.0,0.9449351049946355,Retina,MB
Neutrophil,gdT cell,Fn1,Il17rc,0.37626433,0.0,0.10806657,1.5134259695248635,0.8175789385959965,0.19736144,0.72345775,0.001312989102514452,0.9449723561772896,Retina,MB
Activated MG (Ccl5+),Proliferating MG,Adam10,Axl,0.59447837,0.87,0.3497716,-0.015597243174210768,0.024792312965184304,0.0066420715,0.82476133,1.0,0.9450448746207168,Retina,MB
Proliferating MG,BAM,Cxcl10,Dpp4,0.20517522,0.0,0.04208487,0.34390684590266235,0.17053945624887315,0.022277704,0.62014157,0.027040596535797018,0.9450463377113552,Retina,MB
MHCII+ Mac/APC,pDC,Tnfsf13b,Tfrc,0.376245,0.0,0.11905072,0.5648340420418422,0.615491656677738,0.020292142,0.73303574,0.013537472726344266,0.9450821286881844,Retina,MB
T cell,gdT cell,Adam9,Itga6,0.21568933,1.0,0.042089865,-0.35986220577375794,-0.8114379086150334,0.0018928928,0.6201555,1.0,0.9452303700770299,Retina,MB
T cell,B cell,Sptan1,Ptpra,0.66490674,0.43,0.4417488,0.03852096603627131,-0.08560454094314784,0.005439698,0.8409984,0.8444189719881968,0.9452312746341924,Retina,MB
DAM-like MG,B cell,Serpine1,Plaur,0.3761937,0.0,0.13778834,0.3385738281442128,0.3746910634458624,0.026492879,0.7470923,0.013537472726344266,0.9453014508105578,Retina,MB
Neutrophil,Iron+ MG (Fth1+),C4b,C3ar1,0.41720444,0.17,0.10287844,0.052643266601115,0.0953700220356983,0.0081202565,0.71850926,0.5715902341170928,0.9453014508105578,Retina,MB
Proliferating MG,pDC,Thbs1,Sdc4,0.3294184,0.0,0.042092003,0.6548115766005866,0.48119442816322733,0.015360336,0.62016153,0.013537472726344266,0.9454143914549719,Retina,MB
T cell,B cell,Timp2,Cd44,0.66483563,0.49,0.38184464,0.004658640710314906,-0.31304013088471866,0.004425387,0.83101135,1.0,0.9454530927121907,Retina,MB
BAM,Proliferating MG,Tgm2,Itgb1,0.58468777,0.04,0.10287085,0.06984110994348028,-0.15906175520166776,0.0052177794,0.7185018,1.0,0.9455208068618856,Retina,MB
DAM-like MG,DAM-like MG,Comp,Cd47,0.33058375,0.5,0.042100687,0.10106329879171701,-0.2119392637746766,0.013969269,0.62018585,1.0,0.945598401845509,Retina,MB
pDC,BAM,Trf,Adrb2,0.3761736,1.0,0.12544073,-0.24222411774138627,-0.4539782950159719,0.0040977085,0.7381203,1.0,0.9456303733818445,Retina,MB
BAM,DAM-like MG,Tnf,Tnfrsf21,0.66481453,0.0,0.43698278,0.3345831811020908,0.19535123738400473,0.020005194,0.8402718,0.01957156509407062,0.9456749233442951,Retina,MB
gdT cell,Homeostatic MG,Psen1,Notch2,0.61445916,0.05,0.34996304,0.07670235576398096,-0.05302855643106663,0.006391634,0.82480085,0.4504672516288351,0.9457029254856826,Retina,MB
Iron+ MG (Fth1+),pDC,Ang,Plxnb2,0.22416341,0.99,0.04210274,-0.09564647615076112,-0.06404485432728829,0.0037616163,0.6201915,1.0,0.945782349155563,Retina,MB
Neutrophil,BAM,Spp1,Itga5_Itgb1,0.39219332,0.0,0.10284724,0.37204283041953434,0.5275466829879938,0.020373613,0.71847856,0.013537472726344266,0.945849780312309,Retina,MB
BAM,MHCII+ Mac/APC,Il1b,Il1r2_Il1rap,0.37604007,0.0,0.12004131,0.16754189445473497,0.13675250961702073,0.011723376,0.7338458,0.07019858946308692,0.945849780312309,Retina,MB
Activated MG (Ccl5+),T cell,Gnai2,Adcy7,0.6647443,1.0,0.40391657,-0.11847289783959875,-0.050122549322303034,0.0038279344,0.83492047,1.0,0.9458967665252571,Retina,MB
BAM,T cell,Gpi1,Amfr,0.37602878,0.0,0.12888877,0.11460959858487502,-0.006208456298355092,0.006083554,0.7407326,0.42956097075861926,0.945959620761901,Retina,MB
Neutrophil,NK cell,Adam15,Itgb3,0.20519364,0.28,0.04210316,0.014786810597185854,-0.01802691100776113,0.007949668,0.6201927,0.6889750227559113,0.945966337575385,Retina,MB
Proliferating MG,gdT cell,Adam17,Itgb1,0.66474056,0.69,0.41226318,-0.030945197730706753,-0.40137625312357383,0.0046670805,0.83632517,1.0,0.9460076928199198,Retina,MB
Activated MG (Ccl5+),NK cell,Cfh,Itgam,0.60888684,1.0,0.35000023,-0.5885732767964347,-1.0168452521287157,0.0020829702,0.82480854,1.0,0.9460319411751168,Retina,MB
Neutrophil,Homeostatic MG,Sema4d,Cd72,0.6647213,0.51,0.36355552,-0.009266559352040037,-0.06130132323955356,0.003853724,0.827537,1.0,0.9461184966201619,Retina,MB
T cell,Activated MG (Ccl5+),Col14a1,Itga1_Itgb1,0.22561342,0.0,0.042104784,0.16673380012152916,0.3646108890670316,0.009108094,0.6201973,0.07097318726028773,0.9461503150087862,Retina,MB
Neutrophil,Proliferating MG,Lrpap1,Sorl1,0.37599343,0.84,0.14129062,-0.06807749753914444,-0.27191518508716966,0.0031606457,0.7494563,1.0,0.9461790786158376,Retina,MB
Proliferating MG,Proliferating MG,Sema4a,Nrp1_Plxna4,0.6646818,0.0,0.088794194,0.22493046673532519,0.11820290210564602,0.006485798,0.7033842,0.33677876329198747,0.9462294291811111,Retina,MB
gdT cell,MHCII+ MG,Lamb3,Itga6_Itgb1,0.37599242,1.0,0.12972608,0.1905645128323382,0.22999051295509532,0.0074338536,0.7413539,1.0,0.9462886959824022,Retina,MB
MHCII+ Mac/APC,gdT cell,Fam3c,Ffar2,0.20554486,0.0,0.042110592,0.6338829862479213,0.27345341512483506,0.022226237,0.6202135,0.013537472726344266,0.9463342814560949,Retina,MB
Neutrophil,gdT cell,Ccl12,Ccr4,0.5190657,0.0,0.102794304,0.7631820425453191,0.38208406747395746,0.09334879,0.71842647,0.013537472726344266,0.9463985704092248,Retina,MB
T cell,Proliferating MG,Gpi1,Amfr,0.37597638,0.03,0.13489917,0.12059512661770874,-0.04525658860835957,0.0063672457,0.7450851,0.41799044325691165,0.9463985704092248,Retina,MB
Iron+ MG (Fth1+),Proliferating MG,Fn1,Plaur,0.20561488,0.25,0.042124156,0.06132455088430642,0.25003366677839256,0.007325238,0.6202515,0.661240744459448,0.946518184836673,Retina,MB
Neutrophil,Activated MG (Ccl5+),Tgm2,Itga4,0.59822667,0.0,0.35013872,0.5021857078017582,1.0130287550588037,0.02501582,0.8248371,0.013537472726344266,0.9465805530976297,Retina,MB
DAM-like MG,Iron+ MG (Fth1+),Csf1,Csf2ra,0.3759181,0.0,0.12335944,0.20301921228467074,0.29348995923124455,0.016967138,0.7365,0.03909441412990649,0.9466180961446877,Retina,MB
T cell,DAM-like MG,St6gal1,Cd22,0.38200665,0.0,0.102792315,0.19918238328040677,0.03547803866707018,0.0076081483,0.71842456,0.16655822855654737,0.9466180961446877,Retina,MB
MHCII+ MG,pDC,Tgfb1,Lpp,0.59983265,1.0,0.3501653,-0.21932037781198474,-0.05202298873733513,0.0028426528,0.8248426,1.0,0.9466904501147144,Retina,MB
NK cell,T cell,Icosl,Ctla4,0.2754753,0.0,0.042124305,0.39091008536804184,0.39115789313039323,0.0106593035,0.62025183,0.025525092875444924,0.9467021293158904,Retina,MB
DAM-like MG,Proliferating MG,Ccl4,Cnr2,0.4289711,0.0,0.10278197,0.1540006382087133,0.1292282166259233,0.009021897,0.71841437,0.08680271347719458,0.9467277474155433,Retina,MB
Iron+ MG (Fth1+),Iron+ MG (Fth1+),App,Aplp2,0.62700355,0.06,0.35023314,0.16175740626452892,0.4179907360158802,0.006929815,0.8248566,0.4117228374624139,0.9468001069727936,Retina,MB
NK cell,Proliferating MG,Entpd1,Adora3,0.3815009,1.0,0.102778025,-0.2784360582264672,-0.6440067600406647,0.00525058,0.7184105,1.0,0.9468376558248502,Retina,MB
B cell,Neutrophil,Icam1,Il2rg,0.20826864,0.99,0.042125642,-0.14328754982342393,-0.3277926618966646,0.001948524,0.62025565,1.0,0.9468860628099989,Retina,MB
Proliferating MG,Neutrophil,Serpine2,Lrp1,0.6645756,0.03,0.43334368,0.1491686331728165,-0.04337064832242343,0.013909826,0.8397098,0.41099317225150894,0.9468950903364792,Retina,MB
Neutrophil,T cell,Fn1,Itgav_Itgb3,0.37585133,0.0,0.10760454,0.3580267676382811,0.5931842686506779,0.02192024,0.72302896,0.013537472726344266,0.9469473240498172,Retina,MB
Iron+ MG (Fth1+),MHCII+ Mac/APC,H2-Ab1,Lag3,0.39489162,1.0,0.102771565,-0.21347378441922105,-0.009464241862384926,0.0017966286,0.7184041,1.0,0.9469473240498172,Retina,MB
pDC,BAM,Apoe,Sorl1,0.6645639,1.0,0.44118485,-0.486819127533983,-2.2032195257458334,0.0012990603,0.840913,1.0,0.9470060448211961,Retina,MB
B cell,NK cell,Rtn4,Rtn4rl1,0.6220833,1.0,0.35029578,-0.28572719285427206,-0.6606714169586573,0.0038257367,0.8248695,1.0,0.9470196947948323,Retina,MB
gdT cell,DAM-like MG,Sema4b,Dcbld2,0.21330157,0.0,0.042132784,0.5071927745842065,0.21433974472232084,0.01891044,0.6202755,0.015404158304977558,0.9470699853193265,Retina,MB
MHCII+ Mac/APC,Neutrophil,Adam17,Itgb1,0.6099041,1.0,0.3502963,-0.12063625188810712,-0.12690238931845188,0.003965576,0.82486963,1.0,0.9471296257978945,Retina,MB
MHCII+ Mac/APC,pDC,Ptpn6,Egfr,0.3758249,0.0,0.112410456,0.8652799311200755,0.3865045774649944,0.043049425,0.7273826,0.013537472726344266,0.9471669346327252,Retina,MB
MHCII+ Mac/APC,Proliferating MG,Grn,Sort1,0.66454625,0.89,0.42662522,0.007031321717265393,-0.14978034259582512,0.008285793,0.8386555,1.0,0.9472279631780014,Retina,MB
NK cell,Activated MG (Ccl5+),Fgf13,Fgfr2,0.6081036,0.97,0.35031226,-0.08986208709020455,-0.04415319425448261,0.004814887,0.8248729,1.0,0.9472393165663704,Retina,MB
gdT cell,MHCII+ Mac/APC,a,Atrn,0.20537958,0.5,0.042134482,0.021027512508011388,-0.03248826038040903,0.0054421485,0.6202803,0.9129255262798713,0.9472538447756754,Retina,MB
Homeostatic MG,Iron+ MG (Fth1+),Lgals3bp,Itgb1,0.6300465,0.49,0.3503698,-0.005008911594587568,-0.03560432997134699,0.004910171,0.8248848,0.90313029795088,0.9473492645643915,Retina,MB
Activated MG (Ccl5+),DAM-like MG,Arpc5,Adrb2,0.37579632,0.98,0.13906145,-0.014683313405005269,0.050661372891098566,0.005458392,0.7479602,1.0,0.9473865791668918,Retina,MB
MHCII+ Mac/APC,Neutrophil,Tnf,Notch1,0.20853016,1.0,0.042162117,-0.13012661928488775,-0.22409910395041366,0.0036759735,0.6203575,1.0,0.9474377453195353,Retina,MB
DAM-like MG,T cell,Psen1,Notch2,0.66451764,0.0,0.44141114,0.1596520319017209,-0.020148232475524663,0.008061818,0.8409473,0.3221510780894599,0.9474498940469286,Retina,MB
B cell,NK cell,Alcam,Chl1,0.39129832,0.0,0.10274542,0.690275393935902,0.4424521189931758,0.063740596,0.71837837,0.013537472726344266,0.9474962897732675,Retina,MB
gdT cell,MHCII+ MG,Lamc1,Itga6_Itgb1,0.37577224,0.99,0.12951298,0.11714866822943806,0.2030147517044127,0.008560868,0.7411963,0.9127179082317396,0.9474962897732675,Retina,MB
pDC,Homeostatic MG,Sirpa,Cd47,0.60147846,1.0,0.35037246,-0.39292360122649883,-0.8023861537053258,0.00213052,0.8248853,1.0,0.9475139537236678,Retina,MB
Homeostatic MG,pDC,Cd47,Sirpa,0.60147846,1.0,0.35037246,-0.39292360122649883,-0.8023861537053258,0.00213052,0.8248853,1.0,0.9475139537236678,Retina,MB
MHCII+ MG,Iron+ MG (Fth1+),Pdgfb,S1pr1,0.37575477,0.94,0.10368071,0.09620036860371262,0.29228919050291285,0.008530128,0.71929413,1.0,0.9476062576549411,Retina,MB
B cell,B cell,Icam2,Itgal_Itgb2,0.20590235,0.92,0.04216266,0.40671629704124057,-0.196265587501469,0.008540192,0.620359,1.0,0.9476216348795985,Retina,MB
Neutrophil,MHCII+ Mac/APC,Ccl5,Ccr5,0.6643745,1.0,0.44139096,-0.08023426676612735,-0.3841415693053266,0.0058156387,0.84094423,1.0,0.9476718374227291,Retina,MB
BAM,Iron+ MG (Fth1+),Lrpap1,Sorl1,0.3757504,0.87,0.12562871,-0.0533578087810601,-0.0580271097438142,0.0028102915,0.738265,1.0,0.9477159852200148,Retina,MB
Proliferating MG,Proliferating MG,Lyz2,Itgal,0.664374,0.59,0.09179365,-0.07947323217276547,-0.5129752907426328,0.0013595643,0.7068381,1.0,0.9477828137990669,Retina,MB
gdT cell,Activated MG (Ccl5+),Cd40lg,Itgam_Itgb2,0.21471614,1.0,0.04216994,0.26921371597631494,0.09995379305375957,0.017644316,0.6203793,0.548501975887972,0.9478055134561929,Retina,MB
gdT cell,pDC,Adam10,Notch1,0.42098108,0.99,0.10273951,-0.15437780816010466,-0.372029795301138,0.0038642855,0.7183726,1.0,0.9478259700994974,Retina,MB
Homeostatic MG,gdT cell,Tnf,Ffar2,0.37572998,0.0,0.11607176,0.7551716846632701,0.3577965897877813,0.05365964,0.7305489,0.013537472726344266,0.9478259700994974,Retina,MB
Neutrophil,BAM,Bsg,Slc16a7,0.66435766,0.0,0.4361552,0.3829489893179945,0.3967714828912528,0.015073109,0.8401446,0.013537472726344266,0.9478937933001552,Retina,MB
DAM-like MG,T cell,Icam1,Itgam_Itgb2,0.593104,0.0,0.35043046,0.18047384503879854,0.021245712197199396,0.010724598,0.8248973,0.19538795312065174,0.9478983856042218,Retina,MB
MHCII+ MG,DAM-like MG,Tgfb1,Eng,0.3757043,1.0,0.12528382,-0.04065273422481731,0.09922637679551752,0.0068346052,0.7379993,1.0,0.9479357146245796,Retina,MB
Neutrophil,MHCII+ MG,Adam9,Itgav,0.38931015,1.0,0.102739155,-0.10348651388198013,0.09431509075958489,0.0049623176,0.7183722,1.0,0.9479357146245796,Retina,MB
Homeostatic MG,T cell,H2-Ab1,Lag3,0.2142323,1.0,0.042173166,-0.2905869772406337,-1.513170982668547,0.0007372614,0.6203883,1.0,0.9479893289935584,Retina,MB
Proliferating MG,T cell,Pkm,Cd44,0.66433406,0.0,0.42995167,0.2690177185786598,0.0794828601612163,0.0069840145,0.83918023,0.24808462672491663,0.9480047759253376,Retina,MB
BAM,B cell,Timp2,Cd44,0.6274467,0.74,0.3504711,-0.03189913569720257,-0.42757050639330857,0.004061783,0.82490563,1.0,0.9480081357189024,Retina,MB
Homeostatic MG,gdT cell,Tgfb1,Itgb5,0.6643243,1.0,0.38462284,-0.42969927170355166,-1.0776924786000066,0.0020624201,0.8315197,1.0,0.948115761673958,Retina,MB
B cell,Neutrophil,Fam3c,Lifr,0.37569407,0.01,0.12524033,0.16893386839393384,0.06074397813117255,0.0070041236,0.7379657,0.2468219227008073,0.9481554779895855,Retina,MB
DAM-like MG,T cell,Fn1,Plaur,0.20879777,0.02,0.042191453,0.05931677052226128,-0.03748605066018487,0.0073369406,0.6204394,0.3872291259717132,0.9481731856073088,Retina,MB
Homeostatic MG,Homeostatic MG,Sema4c,Plxnb2,0.4024107,0.0,0.10270566,0.24480554496963575,0.27133831359759053,0.01450687,0.7183392,0.020474721189106388,0.9482654968686279,Retina,MB
