,log2fc,p,fdr
Castor2,-0.6503821046037149,0.43403848671889855,0.7691880716656904
Casz1,-1.6142932778137964,0.1730253145138876,0.7517629275291794
Cat,0.29205173580205085,0.3106272898418634,0.7637747757727058
Catip,0.1664684964204046,0.9016051656966291,0.9643963175134752
Catsper2,-0.8927062310565027,0.343165791709554,0.7637747757727058
Catsper3,-0.9078505110372169,0.596950965213261,0.8373582831372508
Catsperd,-1.501267706799047,0.1764350431913204,0.7517629275291794
Catspere2,0.6045002257385457,0.509270449824721,0.8032407682645475
Catsperg1,-0.16903828440242388,0.7336697017260245,0.8967195883914453
Catsperg2,-2.1517293276293437,0.42264973081037427,0.7637747757727058
Catsperz,-3.514835486063198,0.005771347712632638,0.7517629275291794
Cav1,-0.5007708165778023,0.38125049692250146,0.7637747757727058
Cav2,-1.0129368195202517,0.06084337441541808,0.7517629275291794
Cavin1,0.7708739876905227,0.8017445225194425,0.9243393230363985
Cavin2,-2.122661686198914,0.038378172149204484,0.7517629275291794
Cavin3,-0.9277038321418152,0.38660050934014256,0.7637747757727058
Cbarp,-1.6087045076096749,0.1211345032365373,0.7517629275291794
Cbfa2t2,0.4964155296692905,0.2604873733960062,0.7586323021372235
Cbfa2t3,-0.4016720455056424,0.2829980787124103,0.7637747757727058
Cbfb,-0.2599330463938824,0.38089319245806014,0.7637747757727058
Cbl,0.6094571112737105,0.40995825299476407,0.7637747757727058
Cblb,0.09589826640593306,0.9991827479315729,0.9997203093621786
Cbll1,0.7474277231138784,0.2509132794761936,0.7561756985739141
Cbln2,-2.5095602441543385,0.2924031599393513,0.7637747757727058
Cbln3,1.0169064087021769,0.7490034618337427,0.9035032842836436
Cbln4,-2.638523529488239,0.42264973081037427,0.7637747757727058
Cbr1,0.5942859343943281,0.1414474958418749,0.7517629275291794
Cbr2,0.019308477436500753,0.9906825485629595,0.9971857514131872
Cbr3,-0.3639221790511848,0.4740266590054685,0.7886190644891259
Cbr4,0.5010946107907055,0.30929492433530714,0.7637747757727058
Cbs,-4.094693979356487,0.09218210999375612,0.7517629275291794
Cbx1,0.09142141753740377,0.8192388071221752,0.9314144287476598
Cbx2,-1.465853889277485,0.6996592087946802,0.8829459692153289
Cbx3,0.27472802020716003,0.5994804097857016,0.8391802828397689
Cbx4,0.29896485360109376,0.9718091159214726,0.989733107687489
Cbx5,-0.49282373948146163,0.40268474730038967,0.7637747757727058
Cbx6,0.02352039954635668,0.9494188934775765,0.9834898119966768
Cbx7,-1.3242211020238297,0.18129001094882963,0.7517629275291794
Cbx8,1.1481973629577973,0.14798578475570948,0.7517629275291794
Cby1,-0.3268348934326284,0.21800670582884407,0.7517629275291794
Cby3,0.7717190529531778,0.2802311271697524,0.7637747757727058
Cc2d1a,-0.4782491501994201,0.43595676459798005,0.7693646874167788
Cc2d1b,0.28432062913767914,0.4510676122752139,0.776414943854011
Cc2d2a,-0.5372878782898217,0.43863875719895995,0.7704304184216086
Cc2d2b,-0.5515311888996586,0.563452260503309,0.8273840972239062
Ccar1,0.425818790907474,0.4175254467766045,0.7637747757727058
Ccar2,0.7773138962480218,0.5810803914527408,0.8322255190672301
Ccbe1,2.661515286242871,0.0555865683519427,0.7517629275291794
Ccdc102a,0.710400734246522,0.9680842964529548,0.9888202022065549
Ccdc103,-0.6119354348933086,0.5573168508540549,0.8240278176567112
Ccdc105,-2.453301980174739,0.42264973081037416,0.7637747757727058
Ccdc106,0.4576231616597584,0.4330154543451998,0.7684647922107409
Ccdc107,0.3676972500721046,0.3316597143289362,0.7637747757727058
Ccdc110,0.42626513471223193,0.365193241467224,0.7637747757727058
Ccdc112,-0.30646056040393505,0.8308781808680102,0.9356669317646019
Ccdc113,-0.9592339241129921,0.2947363336366185,0.7637747757727058
Ccdc115,0.7023625550646322,0.23719840380114546,0.7523946081237664
Ccdc116,-2.598996808870943,0.6467644986396428,0.8612648306398601
Ccdc117,-0.6873190726389141,0.21900649554814292,0.7517629275291794
Ccdc12,0.6953915608460242,0.10679723266103688,0.7517629275291794
Ccdc120,-2.138933321251751,0.08023222932457776,0.7517629275291794
Ccdc121rt1,-3.0128802828338443,0.42264973081037427,0.7637747757727058
Ccdc121rt3,-0.24693980472633936,0.7453334460165142,0.902204963038879
Ccdc122,0.4942548134018676,0.4908938747782227,0.795811440202541
Ccdc124,0.6049818857181974,0.1461828549426215,0.7517629275291794
Ccdc125,0.339939949290286,0.8510233391346587,0.9444381219352003
Ccdc126,-1.098357659962109,0.30820340033348925,0.7637747757727058
Ccdc127,-0.5034513824382768,0.11092667398430897,0.7517629275291794
Ccdc13,-1.7739668066153953,0.1648689933317858,0.7517629275291794
Ccdc134,0.11142686084316943,0.5894155312355891,0.835636748849016
Ccdc136,-0.38170957116376353,0.35710036745757956,0.7637747757727058
Ccdc137,-1.193587943292506,0.13685710042098342,0.7517629275291794
Ccdc138,-0.7624730422138783,0.11774928130745176,0.7517629275291794
Ccdc14,-1.7475865819492742,0.10498387696867077,0.7517629275291794
Ccdc141,-0.9189245838432032,0.1844925407975938,0.7517629275291794
Ccdc142,-0.7471156877059656,0.1730061607439126,0.7517629275291794
Ccdc146,-0.547518066819588,0.4732750058288029,0.7885091096979204
Ccdc148,-0.5237065937765337,0.5648152785326995,0.8281976897447848
Ccdc149,-3.174144992472944,0.09158082641244672,0.7517629275291794
Ccdc15,0.5109868064983267,0.795775625159804,0.9218924176188595
Ccdc150,3.6110831706425577,0.42264973081037416,0.7637747757727058
Ccdc152,0.2848068254143654,0.24491068843664804,0.7530215421730372
Ccdc153,1.9775999491492238,0.42264973081037427,0.7637747757727058
Ccdc154,1.7672835051309634,0.42264973081037427,0.7637747757727058
Ccdc157,-1.256531379304935,0.07468497192454929,0.7517629275291794
Ccdc158,2.571986471502118,0.4336761472170994,0.7691880716656904
Ccdc159,1.950710706120581,0.7493638148364175,0.9036202429402229
Ccdc160,-0.8071476692776928,0.6143982758736662,0.8467279264292357
Ccdc162,-3.6417750325837193,0.42264973081037416,0.7637747757727058
Ccdc163,0.9949239181665137,0.16013688641916723,0.7517629275291794
Ccdc166,-0.7993042781319072,0.27788096644697186,0.7637747757727058
Ccdc167,-1.6829691516174357,0.04240568751984957,0.7517629275291794
Ccdc168,1.7511581347894356,0.3455584891019669,0.7637747757727058
Ccdc169,-0.6318758777305511,0.7422664445163736,0.9002352647202287
Ccdc17,1.3079325866405755,0.08084426030225561,0.7517629275291794
Ccdc171,-0.4724235272184423,0.37291626790427346,0.7637747757727058
Ccdc174,0.6197418640588,0.09020083543055415,0.7517629275291794
Ccdc175,3.546585170113424,0.42264973081037427,0.7637747757727058
Ccdc177,-0.8578538064100283,0.29109121781331787,0.7637747757727058
Ccdc18,3.971341965313963,0.1709454649020959,0.7517629275291794
Ccdc180,-2.524305935358907,0.07335047970344241,0.7517629275291794
Ccdc181,-0.09714410691816917,0.6476747136326517,0.8612648306398601
Ccdc183,0.09838777715739035,0.8726491787318844,0.9539568392968087
Ccdc184,-2.042464503210095,0.7290456999001652,0.8945556027041259
Ccdc186,-0.2835005329144699,0.5039142457454672,0.8010671013781494
Ccdc190,-3.8159123081770416,0.3950856155464762,0.7637747757727058
Ccdc191,0.6551651970009174,0.5413025689073365,0.8154248091833087
Ccdc192,2.522699001935501,0.35377454136824504,0.7637747757727058
Ccdc200,-0.38017489455183795,0.9651207331482619,0.9881816627282076
Ccdc22,-0.5132476581140847,0.24604222210686122,0.7530939733468993
Ccdc24,-2.7056512149845515,0.09548175665738362,0.7517629275291794
Ccdc25,-0.31689901222004,0.42687731493871517,0.7651883469989768
Ccdc27,-2.8045792110446026,0.28716021793503976,0.7637747757727058
Ccdc28a,0.9224316972720663,0.21103871740041083,0.7517629275291794
Ccdc28b,-0.037520489969636986,0.8087937244689786,0.9270636362427993
Ccdc3,-5.54795598662304,0.1911577167159452,0.7517629275291794
Ccdc30,-0.4108455563689204,0.5351634264244637,0.8121213262542927
Ccdc32,0.802542654933856,0.40459259177257834,0.7637747757727058
Ccdc33,3.6147259044603226,0.42264973081037427,0.7637747757727058
Ccdc34,1.0554282807951023,0.09317744982131705,0.7517629275291794
Ccdc38,0.5442228275372395,0.41433903925183396,0.7637747757727058
Ccdc39,-1.008856967653723,0.24911148674311587,0.7554581625948819
Ccdc40,-0.8959676635641721,0.41598231230318466,0.7637747757727058
Ccdc43,-0.09761916179524731,0.8293038320185068,0.9345623490871771
Ccdc47,0.3551955643835416,0.3721797970293103,0.7637747757727058
Ccdc50,0.4147751728044714,0.5459815110137188,0.8181724400990236
Ccdc51,1.2995828329056593,0.5613622924798966,0.8260140970540658
Ccdc54,2.1912835626502174,0.42264973081037427,0.7637747757727058
Ccdc57,-0.9866039470161679,0.3285436172553061,0.7637747757727058
Ccdc59,0.645198217149298,0.29031095122766537,0.7637747757727058
Ccdc6,0.6396128459533013,0.3276724621835905,0.7637747757727058
Ccdc60,-3.0756844390777855,0.04244701142161775,0.7517629275291794
Ccdc61,-0.6147859292746882,0.31650409153012904,0.7637747757727058
Ccdc62,1.5924238424780432,0.13439403761382876,0.7517629275291794
Ccdc63,-0.6510391903254279,0.651862128815238,0.8626670903234047
Ccdc65,0.7460997360598034,0.3977762101582178,0.7637747757727058
Ccdc66,-0.14937255387357776,0.5934970138004264,0.8371994073022809
Ccdc68,0.1465879939174308,0.6026246125189719,0.8404189701003761
Ccdc69,0.16599937326385866,0.9074713226143747,0.9665958984442011
Ccdc71,0.13443532880918024,0.8402446847700125,0.9399218339173808
Ccdc71l,0.001203243130943722,0.9870678386571523,0.9956092519716949
Ccdc73,-2.9003551125024285,0.4407534115229251,0.7712659914243479
Ccdc74a,0.8695182836941147,0.9364559055707729,0.9784510618548583
Ccdc77,0.6356292075190828,0.47607231116301213,0.788736694375904
Ccdc78,-2.450898159212894,0.3243930477117277,0.7637747757727058
Ccdc7a,1.870157020864551,0.2419727528455619,0.7524593546480055
Ccdc7b,-1.7543008091577503,0.2704347101021941,0.7621667439018888
Ccdc8,-1.871808309635846,0.2566504746243251,0.7580496607455783
Ccdc80,-1.5814490724561547,0.15278781798432223,0.7517629275291794
Ccdc82,0.4335384283105936,0.6471914178735074,0.8612648306398601
Ccdc85a,-3.285129751801415,0.07358019343465623,0.7517629275291794
Ccdc85b,-1.2624082480673997,0.3121497204354424,0.7637747757727058
Ccdc85c,-1.3650786239244679,0.23953851710022753,0.7524593546480055
Ccdc86,0.10686719276531276,0.7012114798142951,0.8834539651345162
Ccdc87,1.7672835051309634,0.42264973081037427,0.7637747757727058
Ccdc88a,-0.5135034545279445,0.21386692663893192,0.7517629275291794
Ccdc88b,-0.3323658925163224,0.5107043633810076,0.8039019714740654
Ccdc88c,-1.8414840014643477,0.008453819936839043,0.7517629275291794
Ccdc89,-2.854706168877741,0.10965017310379724,0.7517629275291794
Ccdc9,0.5765758964261144,0.7521410848556827,0.9046303415716469
Ccdc90b,0.20405542577058677,0.4156844929104432,0.7637747757727058
Ccdc91,-0.5275280680376725,0.4399556488423303,0.7710412361711554
Ccdc92,-0.1280061568166838,0.46822734898544366,0.7863951883657392
Ccdc92b,-0.07283703972808596,0.8497138868695302,0.9437467841200619
Ccdc93,0.43080404620723695,0.3435535473491765,0.7637747757727058
Ccdc96,-3.6974437233904593,0.3837036547384659,0.7637747757727058
Ccdc97,-0.4093199448451464,0.4296631074478954,0.7669899697590731
Ccdc9b,-0.2271758887962412,0.8913294070805879,0.9619259744163199
Cchcr1,-0.44531892591996897,0.4395855300481758,0.7708075392313957
Cck,0.3442649601696736,0.7202316512162138,0.8917519731426756
Cckbr,-0.13843394259221314,0.9882563330616317,0.9961073656373769
Ccl1,-0.13882417445552855,0.9636422555927547,0.987670707552964
Ccl11,-0.520646610362207,0.311402375190271,0.7637747757727058
Ccl12,1.2671911812582848,0.14917214374728804,0.7517629275291794
Ccl17,5.733445375613307,0.12823706895807765,0.7517629275291794
Ccl19-ps1,-2.3596115122059547,0.42264973081037416,0.7637747757727058
Ccl2,1.0037826262387268,0.4398809705672818,0.7709929155359501
Ccl21a,-1.0935850089262178,0.6811848339865376,0.875388833060432
Ccl21b,-1.0890601810242195,0.30567323081117836,0.7637747757727058
Ccl22,0.7726006869354247,0.7493514395472294,0.9036202429402229
Ccl24,0.4253391779729001,0.23951482690998532,0.7524593546480055
Ccl25,0.5644595629934781,0.26004722040214434,0.7586323021372235
Ccl27a,0.6007350825681308,0.7230484239878059,0.8928052474846034
Ccl27b,0.7963520500862593,0.5968201242402784,0.8373582831372508
Ccl3,1.037642150678393,0.29113460591740775,0.7637747757727058
Ccl4,0.9622248932981725,0.2271550268266349,0.7517629275291794
Ccl5,1.4043224076974055,0.16141937318726235,0.7517629275291794
Ccl6,0.8448629288218013,0.12403715810984517,0.7517629275291794
Ccl7,1.0457987687051296,0.6559077503077396,0.8642433173068617
Ccl8,0.8582423112070655,0.2553878656115043,0.7580496607455783
Ccl9,0.4223079424864529,0.44539566322648483,0.773440285695903
Ccm2,0.306125475619184,0.8300493751585607,0.9351196395388327
Ccm2l,0.8205648980854735,0.3359172274053198,0.7637747757727058
Ccn1,-1.1738268072561946,0.27908557478730583,0.7637747757727058
Ccn2,-3.2929631211370487,0.09016273459901493,0.7517629275291794
Ccn4,-1.9733806285641247,0.12761951139426617,0.7517629275291794
Ccna1,-1.577738796433153,0.9152442597464974,0.9699271932700829
Ccna2,0.8528279865583414,0.5836142803843614,0.8334759127543835
Ccnb1,0.7674092260824206,0.6189590022842095,0.8487567137745586
Ccnb1-ps,-0.00332475493603878,0.9989600731187009,0.9997203093621786
Ccnb2,1.197990313398868,0.9406842739377148,0.9802737496204367
Ccnc,0.7556243264794026,0.9350812833416497,0.9780785528723429
Ccnd1,-0.4510395681018615,0.17331877873647064,0.7517629275291794
Ccnd2,-0.19091270279413336,0.8287492273437606,0.9345623490871771
Ccnd3,-1.001947864160032,0.13364592284888802,0.7517629275291794
Ccndbp1,-0.0025334788981344588,0.9783820652256343,0.9922039321858824
Ccne1,0.45274598862684035,0.4735579587922697,0.7885225231338215
Ccne2,-0.21138562132282834,0.46896800340051714,0.7866515681933006
Ccnf,-0.24436207886885153,0.5456310266400012,0.8181724400990236
Ccng1,0.33206402961274506,0.08776990624002105,0.7517629275291794
Ccng2,-0.34634990398123816,0.4890899433294871,0.7950723564563337
Ccnh,0.06850249545091716,0.7265045349510041,0.8937687705609655
Ccni,0.3924473531860411,0.2544127224868272,0.7574342730799326
Ccnj,-1.202927990498487,0.14438111344870233,0.7517629275291794
Ccnjl,-2.2771981679157447,0.1414746071268641,0.7517629275291794
Ccnk,1.3266412556828646,0.29901278604803216,0.7637747757727058
Ccnl1,0.07570487225570557,0.7018424634720064,0.8836559001367901
Ccnl2,-0.007078089692634215,0.7309818324564819,0.8955038154442314
Ccno,3.8165094419242975,0.42264973081037427,0.7637747757727058
Ccnq,0.1425368594708628,0.9965742517450793,0.9993218219771911
Ccnt1,0.4110202487886144,0.392801170628667,0.7637747757727058
Ccnt2,-0.24164762271461523,0.11722328295184026,0.7517629275291794
Ccny,-0.7310177882102625,0.21419714950839494,0.7517629275291794
Ccnyl1,-0.10790783494909027,0.7003391865829609,0.8830916885036455
Ccp110,-0.40228889672213825,0.4119728121837177,0.7637747757727058
Ccpg1,-0.06307256541230309,0.700746955694992,0.8832798037922256
Ccr1,0.47303773278742856,0.6511413735731887,0.8626489086000426
Ccr10,-1.2005400832445312,0.7768548940211183,0.9132783883119145
Ccr1l1,0.37653912019783536,0.8045298961453974,0.9256759796282404
Ccr2,1.0300942070261851,0.2391320517150687,0.7524593546480055
Ccr3,-0.5506664933472476,0.47522678676292046,0.788736694375904
Ccr5,0.5442000838233442,0.27382911393393594,0.7637747757727058
Ccr6,2.1995000388766783,0.21766857353843444,0.7517629275291794
Ccr7,1.841953115510398,0.2493560148697819,0.7556396769808776
Ccr9,0.21851457781443162,0.4213078091977546,0.7637747757727058
Ccrl2,0.6139607757812567,0.049959752348549095,0.7517629275291794
Ccs,0.7054056256477873,0.23468848491727134,0.7517629275291794
Ccsap,0.10512662673997955,0.6438600969292793,0.8602927837991344
Ccser1,-1.326220788220467,0.2062230514990937,0.7517629275291794
Ccser2,-0.24422139591671285,0.5002670463420442,0.799678033955981
Cct2,0.5749734778120766,0.009298067374553505,0.7517629275291794
Cct3,0.3041887799921833,0.241319768872656,0.7524593546480055
Cct4,0.6381728385906357,0.09328328646153264,0.7517629275291794
Cct5,0.23003904225183996,0.06633506872460647,0.7517629275291794
Cct6a,0.20883365712234264,0.49954434668831293,0.799678033955981
Cct6b,0.3093218063998138,0.5078503248408257,0.80270268147463
Cct7,0.1563415352887673,0.30401935227678245,0.7637747757727058
Cct8,0.2644823433491463,0.18558854454415852,0.7517629275291794
Cct8l1,2.32390986173405,0.42264973081037427,0.7637747757727058
Ccz1,-0.3658047831877294,0.3911908992503185,0.7637747757727058
Cd101,-0.23170554515119482,0.7394585795508417,0.8990950576858054
Cd109,1.8037336229598153,0.6925701672139724,0.878962882890295
Cd14,0.9510760333277789,0.24998068449984684,0.756161236779949
Cd151,-0.5774682784838396,0.3321219874738182,0.7637747757727058
Cd160,-2.3891245447455614,0.21958190902349958,0.7517629275291794
Cd163,0.11004038630578696,0.9513063234534418,0.9843235931193881
Cd164,0.37888264139848976,0.19893661351838507,0.7517629275291794
Cd177,-2.565468876705927,0.42264973081037416,0.7637747757727058
Cd180,0.6833306106696381,0.16601546433452888,0.7517629275291794
Cd19,-3.3642534773962267,0.42264973081037427,0.7637747757727058
Cd1d1,0.09597109538098682,0.9169089766484964,0.9705762010610489
Cd1d2,-3.723839744419237,0.21210711736350518,0.7517629275291794
Cd2,-0.4463188997619152,0.8482111239197433,0.9433726192711632
Cd200,-0.6587557004522034,0.3497133050322104,0.7637747757727058
Cd200l1,0.38499211144425305,0.9479198243525556,0.9832447387516459
Cd200r1,1.9666201119050843,0.05302070316611077,0.7517629275291794
Cd200r2,0.4973457324308403,0.3809439759305219,0.7637747757727058
Cd200r3,1.5674698216021217,0.2514368520183665,0.7569003047608249
Cd200r4,1.5051937766338483,0.17936648220750817,0.7517629275291794
Cd207,-1.2648183783798117,0.4819152987526179,0.7913622649427207
Cd209a,1.8242637366172996,0.1880594439244315,0.7517629275291794
Cd209c,-1.3814862577505866,0.6706173345646399,0.8702969510208187
Cd209d,-2.609542875455232,0.42264973081037427,0.7637747757727058
Cd209f,1.0847430533364362,0.48267708728645903,0.7915014415005986
Cd209g,3.6863066311426294,0.25630781190703894,0.7580496607455783
